relative_path,top_area,asset_class,lifecycle_status,size_bytes,modified_local,sha256,paper_use,notes
编程/runs/q2_low_complexity_20260912_002010/weekday_buffer/predictions_pv.csv,编程,q2_frozen_run_evidence,ACCEPTED_FROZEN,15855104,2026-09-12T00:58:14+08:00,F26248B32FB95314FEF626499117785A09A345EA6920AE66E0B9197A501CC622,RESULT_EVIDENCE,Q2冻结主模型运行证据
编程/runs/q2_low_complexity_20260912_002010/weekday_buffer/result2_candidate.xlsx,编程,q2_frozen_run_evidence,ACCEPTED_FROZEN,478765,2026-09-12T00:58:14+08:00,CEF7AE5579459E274BBE1387FB22F4A031081CB09AB62D34FF75237E6E8853FC,RESULT_EVIDENCE,Q2冻结主模型运行证据
编程/runs/q2_low_complexity_20260912_002010/weekday_buffer/run_manifest.json,编程,q2_frozen_run_evidence,ACCEPTED_FROZEN,7900,2026-09-12T00:58:14+08:00,7661EB804A73A1546A455D2A3E7883D276AB1672379AC8F2A22B58952C624716,RESULT_EVIDENCE,Q2冻结主模型运行证据
编程/runs/q2_low_complexity_20260912_002010/weekday_buffer/solver.log,编程,q2_frozen_run_evidence,ACCEPTED_FROZEN,114776,2026-09-12T00:58:14+08:00,C31CA188B8D6F29EC6F36BF5FD08588E4BA5AA839E6B07BC0C284EF6501CF17E,RESULT_EVIDENCE,Q2冻结主模型运行证据
编程/runs/q2_low_complexity_20260912_002010/weekday_buffer/solver_days.csv,编程,q2_frozen_run_evidence,ACCEPTED_FROZEN,29487,2026-09-12T00:58:14+08:00,AAD0FBAF993507B533BA0C5D2ACA6ACAF574EA4D454582BDAE0C64A0E971D65C,RESULT_EVIDENCE,Q2冻结主模型运行证据
编程/runs/q2_low_complexity_20260912_002010/weekday_buffer/warnings_and_failures.log,编程,q2_frozen_run_evidence,ACCEPTED_FROZEN,290,2026-09-12T00:58:14+08:00,00960253459D628269D06F5B13A5924E082D44C7E0B7561E1D48AA90A9D8B50D,RESULT_EVIDENCE,Q2冻结主模型运行证据
编程/runs/q3_20260912_025942/Q3_ATTACHMENT3_0ONLY/run_manifest.failure.json,编程,q3_old_run_evidence,OBSOLETE_Q3_SEMANTICS,465,2026-09-12T03:02:38+08:00,2A287393935768F032591240E67C8F91EA2273FB42FD7438CF342D700E47A905,AUDIT_ONLY,旧时间/费用语义，不作当前Q3结果
编程/runs/q3_20260912_025942/Q3_ATTACHMENT3_0ONLY/warnings_and_failures.log,编程,q3_old_run_evidence,OBSOLETE_Q3_SEMANTICS,1021,2026-09-12T03:02:38+08:00,935535A051B3E1708058D3E93A9B5FCB0F5D669C079F73720CED53FA4838B2C7,AUDIT_ONLY,旧时间/费用语义，不作当前Q3结果
编程/runs/q3_20260912_025942/Q3_ROLLING_4ISSUE/run_manifest.failure.json,编程,q3_old_run_evidence,OBSOLETE_Q3_SEMANTICS,440,2026-09-12T03:03:13+08:00,FE84FFAA254518D09FF139489C9694547FC1C8EE7B09BDC8B6D5D4420C4624E1,AUDIT_ONLY,旧时间/费用语义，不作当前Q3结果
编程/runs/q3_20260912_025942/Q3_ROLLING_4ISSUE/warnings_and_failures.log,编程,q3_old_run_evidence,OBSOLETE_Q3_SEMANTICS,1446,2026-09-12T03:03:13+08:00,D21D0D280D941B03590657A7A839BC23A788C392FCD7F8825EE26559B722C9E9,AUDIT_ONLY,旧时间/费用语义，不作当前Q3结果
编程/runs/q3_20260912_025942/REF_Q2_FROZEN/config_snapshot.json,编程,q3_old_run_evidence,OBSOLETE_Q3_SEMANTICS,2402,2026-09-12T03:01:46+08:00,D82029683469DBE1C7DA2C7C5805D1BF0A0D5EEEBBD833FFF695DFC433A989A7,AUDIT_ONLY,旧时间/费用语义，不作当前Q3结果
编程/runs/q3_20260912_025942/REF_Q2_FROZEN/human_feedback.md,编程,q3_old_run_evidence,OBSOLETE_Q3_SEMANTICS,105,2026-09-12T03:01:46+08:00,7A6696418420289024F3EF0C9332462B37F941FF26D5F6FAB1089E27872AECFE,AUDIT_ONLY,旧时间/费用语义，不作当前Q3结果
编程/runs/q3_20260912_025942/REF_Q2_FROZEN/q2_reference_metrics_summary.csv,编程,q3_old_run_evidence,OBSOLETE_Q3_SEMANTICS,93700,2026-09-12T00:58:14+08:00,776A8F0335F6AB43113E4BFEA4FC78C9805CFB8E46F19CDDD752EFBD6F915200,AUDIT_ONLY,旧时间/费用语义，不作当前Q3结果
编程/runs/q3_20260912_025942/REF_Q2_FROZEN/q2_reference_monthly_metrics.csv,编程,q3_old_run_evidence,OBSOLETE_Q3_SEMANTICS,4477,2026-09-12T00:58:14+08:00,E282D8D291EB2BA1BF634136FB64C02B4068E2C9B2C6569E811C8C7BBACA6A13,AUDIT_ONLY,旧时间/费用语义，不作当前Q3结果
编程/runs/q3_20260912_025942/REF_Q2_FROZEN/q2_reference_run_manifest.json,编程,q3_old_run_evidence,OBSOLETE_Q3_SEMANTICS,7900,2026-09-12T00:58:14+08:00,7661EB804A73A1546A455D2A3E7883D276AB1672379AC8F2A22B58952C624716,AUDIT_ONLY,旧时间/费用语义，不作当前Q3结果
编程/runs/q3_20260912_025942/REF_Q2_FROZEN/run_manifest.json,编程,q3_old_run_evidence,OBSOLETE_Q3_SEMANTICS,1376,2026-09-12T03:01:46+08:00,D3096AAFC46C0D114F9EEAF26F894D5363A7DC546E9C695C61DFA20DEF25E030,AUDIT_ONLY,旧时间/费用语义，不作当前Q3结果
编程/runs/q3_20260912_031050/Q3_ATTACHMENT3_0ONLY/run_manifest.failure.json,编程,q3_old_run_evidence,OBSOLETE_Q3_SEMANTICS,465,2026-09-12T03:16:13+08:00,B27EEC7F448148712FB81EF0CC8E53F2AC27D5DB0803EA88DE58AE5D40F73B1E,AUDIT_ONLY,旧时间/费用语义，不作当前Q3结果
编程/runs/q3_20260912_031050/Q3_ATTACHMENT3_0ONLY/warnings_and_failures.log,编程,q3_old_run_evidence,OBSOLETE_Q3_SEMANTICS,1021,2026-09-12T03:16:13+08:00,935535A051B3E1708058D3E93A9B5FCB0F5D669C079F73720CED53FA4838B2C7,AUDIT_ONLY,旧时间/费用语义，不作当前Q3结果
编程/runs/q3_20260912_031050/REF_Q2_FROZEN/config_snapshot.json,编程,q3_old_run_evidence,OBSOLETE_Q3_SEMANTICS,2402,2026-09-12T03:15:16+08:00,D82029683469DBE1C7DA2C7C5805D1BF0A0D5EEEBBD833FFF695DFC433A989A7,AUDIT_ONLY,旧时间/费用语义，不作当前Q3结果
编程/runs/q3_20260912_031050/REF_Q2_FROZEN/human_feedback.md,编程,q3_old_run_evidence,OBSOLETE_Q3_SEMANTICS,105,2026-09-12T03:15:16+08:00,7A6696418420289024F3EF0C9332462B37F941FF26D5F6FAB1089E27872AECFE,AUDIT_ONLY,旧时间/费用语义，不作当前Q3结果
编程/runs/q3_20260912_031050/REF_Q2_FROZEN/q2_reference_metrics_summary.csv,编程,q3_old_run_evidence,OBSOLETE_Q3_SEMANTICS,93700,2026-09-12T00:58:14+08:00,776A8F0335F6AB43113E4BFEA4FC78C9805CFB8E46F19CDDD752EFBD6F915200,AUDIT_ONLY,旧时间/费用语义，不作当前Q3结果
编程/runs/q3_20260912_031050/REF_Q2_FROZEN/q2_reference_monthly_metrics.csv,编程,q3_old_run_evidence,OBSOLETE_Q3_SEMANTICS,4477,2026-09-12T00:58:14+08:00,E282D8D291EB2BA1BF634136FB64C02B4068E2C9B2C6569E811C8C7BBACA6A13,AUDIT_ONLY,旧时间/费用语义，不作当前Q3结果
编程/runs/q3_20260912_031050/REF_Q2_FROZEN/q2_reference_run_manifest.json,编程,q3_old_run_evidence,OBSOLETE_Q3_SEMANTICS,7900,2026-09-12T00:58:14+08:00,7661EB804A73A1546A455D2A3E7883D276AB1672379AC8F2A22B58952C624716,AUDIT_ONLY,旧时间/费用语义，不作当前Q3结果
编程/runs/q3_20260912_031050/REF_Q2_FROZEN/run_manifest.json,编程,q3_old_run_evidence,OBSOLETE_Q3_SEMANTICS,1376,2026-09-12T03:15:16+08:00,D3096AAFC46C0D114F9EEAF26F894D5363A7DC546E9C695C61DFA20DEF25E030,AUDIT_ONLY,旧时间/费用语义，不作当前Q3结果
编程/runs/q3_20260912_032050/Q3_ATTACHMENT3_0ONLY/assertions.json,编程,q3_old_run_evidence,OBSOLETE_Q3_SEMANTICS,831,2026-09-12T03:22:18+08:00,A36F9FD38D5A4A31964E77A2878574E964F4C54A3A3ADA006C47508A0A05996F,AUDIT_ONLY,旧时间/费用语义，不作当前Q3结果
编程/runs/q3_20260912_032050/Q3_ATTACHMENT3_0ONLY/config_snapshot.json,编程,q3_old_run_evidence,OBSOLETE_Q3_SEMANTICS,2402,2026-09-12T03:22:13+08:00,D82029683469DBE1C7DA2C7C5805D1BF0A0D5EEEBBD833FFF695DFC433A989A7,AUDIT_ONLY,旧时间/费用语义，不作当前Q3结果
编程/runs/q3_20260912_032050/Q3_ATTACHMENT3_0ONLY/daily_metrics.csv,编程,q3_old_run_evidence,OBSOLETE_Q3_SEMANTICS,78584,2026-09-12T03:22:17+08:00,176A7CCFCDA64300A64994D80885F2C76DDDB03F4EBD5F3DA9ACCA07189BC906,AUDIT_ONLY,旧时间/费用语义，不作当前Q3结果
编程/runs/q3_20260912_032050/Q3_ATTACHMENT3_0ONLY/dispatch_timeseries.csv,编程,q3_old_run_evidence,OBSOLETE_Q3_SEMANTICS,13625705,2026-09-12T03:22:15+08:00,835F8B0F3C569272C25DC590A31A47B7C27A92FBC858E5A330219EA4D820DB71,AUDIT_ONLY,旧时间/费用语义，不作当前Q3结果
编程/runs/q3_20260912_032050/Q3_ATTACHMENT3_0ONLY/export_validation.json,编程,q3_old_run_evidence,OBSOLETE_Q3_SEMANTICS,2142,2026-09-12T03:22:25+08:00,B3785EC790C7F97B7CEA273051186A23FB48F024174E0BC72B89FA35B49BA29F,AUDIT_ONLY,旧时间/费用语义，不作当前Q3结果
编程/runs/q3_20260912_032050/Q3_ATTACHMENT3_0ONLY/forecast_alignment_audit.csv,编程,q3_old_run_evidence,OBSOLETE_Q3_SEMANTICS,40649,2026-09-12T03:22:18+08:00,4C9F34A081D916A6F88EF7A1AA724591617E2E3BCE04D66C5AE1EBA3440962A3,AUDIT_ONLY,旧时间/费用语义，不作当前Q3结果
编程/runs/q3_20260912_032050/Q3_ATTACHMENT3_0ONLY/human_feedback.md,编程,q3_old_run_evidence,OBSOLETE_Q3_SEMANTICS,587,2026-09-12T03:55:14+08:00,154197D0A5B833E2B6D29AAB2206D28C3577A68AD3EBE795F03F31C05F123033,AUDIT_ONLY,旧时间/费用语义，不作当前Q3结果
编程/runs/q3_20260912_032050/Q3_ATTACHMENT3_0ONLY/metrics_summary.csv,编程,q3_old_run_evidence,OBSOLETE_Q3_SEMANTICS,2417,2026-09-12T03:22:16+08:00,65AC1197D36FA6379FF401AA39AFB8AED1468FB40E8D9C1AACEFCBE22B866B2B,AUDIT_ONLY,旧时间/费用语义，不作当前Q3结果
编程/runs/q3_20260912_032050/Q3_ATTACHMENT3_0ONLY/monthly_metrics.csv,编程,q3_old_run_evidence,OBSOLETE_Q3_SEMANTICS,3009,2026-09-12T03:22:17+08:00,D78A3FB7ECE1D46876D18A1F4B93963F92BEF0FF4A7C6F0F08C2633AF9D98AA7,AUDIT_ONLY,旧时间/费用语义，不作当前Q3结果
编程/runs/q3_20260912_032050/Q3_ATTACHMENT3_0ONLY/plan_versions.csv,编程,q3_old_run_evidence,OBSOLETE_Q3_SEMANTICS,10527764,2026-09-12T03:22:14+08:00,BD48C8D8F2061E5B0E32F76D98489A631866926F52F35E9CE2FA05F6E101F0F2,AUDIT_ONLY,旧时间/费用语义，不作当前Q3结果
编程/runs/q3_20260912_032050/Q3_ATTACHMENT3_0ONLY/prediction_metrics.csv,编程,q3_old_run_evidence,OBSOLETE_Q3_SEMANTICS,2395,2026-09-12T03:22:16+08:00,843BF78195E3CC0CB8E36535361F366913263243DA0D23A967AC2998FBD88CF4,AUDIT_ONLY,旧时间/费用语义，不作当前Q3结果
编程/runs/q3_20260912_032050/Q3_ATTACHMENT3_0ONLY/predictions_pv_by_issue.csv,编程,q3_old_run_evidence,OBSOLETE_Q3_SEMANTICS,4696624,2026-09-12T03:22:16+08:00,E56334BD3D016C6753EFE6374109740A9636AB9393DB3D50BA6F7825ACC1CFDB,AUDIT_ONLY,旧时间/费用语义，不作当前Q3结果
编程/runs/q3_20260912_032050/Q3_ATTACHMENT3_0ONLY/result3_candidate.xlsx,编程,q3_old_run_evidence,OBSOLETE_Q3_SEMANTICS,789655,2026-09-12T03:22:24+08:00,37777721A2DF6BA5F1FF05C04B214C6968B4D544B88087B9DA9B6946AA0EB69D,AUDIT_ONLY,旧时间/费用语义，不作当前Q3结果
编程/runs/q3_20260912_032050/Q3_ATTACHMENT3_0ONLY/run_manifest.json,编程,q3_old_run_evidence,OBSOLETE_Q3_SEMANTICS,3450,2026-09-12T03:22:25+08:00,16B27B430FB0B3D09355ADFF86BD559F7FFE014D124B28DD2A9EC23C67CE4929,AUDIT_ONLY,旧时间/费用语义，不作当前Q3结果
编程/runs/q3_20260912_032050/Q3_ATTACHMENT3_0ONLY/solver.log,编程,q3_old_run_evidence,OBSOLETE_Q3_SEMANTICS,0,2026-09-12T03:22:25+08:00,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,AUDIT_ONLY,旧时间/费用语义，不作当前Q3结果
编程/runs/q3_20260912_032050/Q3_ATTACHMENT3_0ONLY/solver_updates.csv,编程,q3_old_run_evidence,OBSOLETE_Q3_SEMANTICS,70455,2026-09-12T03:22:14+08:00,17063DCE2815053ABDACDD23E94F8D0D4619ADCB1DB72318B2C4940B96775A7D,AUDIT_ONLY,旧时间/费用语义，不作当前Q3结果
编程/runs/q3_20260912_032050/Q3_ATTACHMENT3_0ONLY/warnings_and_failures.log,编程,q3_old_run_evidence,OBSOLETE_Q3_SEMANTICS,259,2026-09-12T03:22:25+08:00,B554A09A8C7A2577A491E06B7D9D9D94CDD9BB062E7C719EB3D663524CC4E295,AUDIT_ONLY,旧时间/费用语义，不作当前Q3结果
编程/runs/q3_20260912_032050/Q3_NOSTORAGE_REFERENCE/assertions.json,编程,q3_old_run_evidence,OBSOLETE_Q3_SEMANTICS,833,2026-09-12T03:46:11+08:00,EF4C6DF8FA2CF1A6E3F19A53D1FE7B7B5471AAE91D1CDCCCAA86A85F68EC011F,AUDIT_ONLY,旧时间/费用语义，不作当前Q3结果
编程/runs/q3_20260912_032050/Q3_NOSTORAGE_REFERENCE/config_snapshot.json,编程,q3_old_run_evidence,OBSOLETE_Q3_SEMANTICS,2439,2026-09-12T03:46:03+08:00,0860BFB2B7B5E823CB5B61964FE321E5828179E0BC9378AAD0FC7165C0C650E5,AUDIT_ONLY,旧时间/费用语义，不作当前Q3结果
编程/runs/q3_20260912_032050/Q3_NOSTORAGE_REFERENCE/daily_metrics.csv,编程,q3_old_run_evidence,OBSOLETE_Q3_SEMANTICS,68228,2026-09-12T03:46:10+08:00,F8E86E4F8A0D87286E70740E2015D7870652CC84CFC5757F73B58D2215029D3C,AUDIT_ONLY,旧时间/费用语义，不作当前Q3结果
编程/runs/q3_20260912_032050/Q3_NOSTORAGE_REFERENCE/dispatch_timeseries.csv,编程,q3_old_run_evidence,OBSOLETE_Q3_SEMANTICS,12752474,2026-09-12T03:46:06+08:00,B998BF462D7BEB0F48B0556BE01B2DE2B9CA5382F930289F6D7F62F003D027D0,AUDIT_ONLY,旧时间/费用语义，不作当前Q3结果
编程/runs/q3_20260912_032050/Q3_NOSTORAGE_REFERENCE/export_validation.json,编程,q3_old_run_evidence,OBSOLETE_Q3_SEMANTICS,2146,2026-09-12T03:46:18+08:00,D0F4102236E7FF21A490A9DA2B2E88CE03BA24EB370CB9BCF9F3565BCF442D05,AUDIT_ONLY,旧时间/费用语义，不作当前Q3结果
编程/runs/q3_20260912_032050/Q3_NOSTORAGE_REFERENCE/forecast_alignment_audit.csv,编程,q3_old_run_evidence,OBSOLETE_Q3_SEMANTICS,40649,2026-09-12T03:46:11+08:00,4C9F34A081D916A6F88EF7A1AA724591617E2E3BCE04D66C5AE1EBA3440962A3,AUDIT_ONLY,旧时间/费用语义，不作当前Q3结果
编程/runs/q3_20260912_032050/Q3_NOSTORAGE_REFERENCE/human_feedback.md,编程,q3_old_run_evidence,OBSOLETE_Q3_SEMANTICS,669,2026-09-12T03:55:16+08:00,17834342C5D600B22A8FF9AE7210C3A37DC62AE1EDFB8ED72E93F7637A23DB43,AUDIT_ONLY,旧时间/费用语义，不作当前Q3结果
编程/runs/q3_20260912_032050/Q3_NOSTORAGE_REFERENCE/metrics_summary.csv,编程,q3_old_run_evidence,OBSOLETE_Q3_SEMANTICS,2386,2026-09-12T03:46:09+08:00,A2DB0A1F529BB7EBEDAEFA218AC04FCFCC8443487F1E1C66C3A75B2BB2EAC79F,AUDIT_ONLY,旧时间/费用语义，不作当前Q3结果
编程/runs/q3_20260912_032050/Q3_NOSTORAGE_REFERENCE/monthly_metrics.csv,编程,q3_old_run_evidence,OBSOLETE_Q3_SEMANTICS,2475,2026-09-12T03:46:11+08:00,4CBE74EAF5D636657ADBD4EFF465F3E7FCB101927D5C96B25EA1D8902A00E1C3,AUDIT_ONLY,旧时间/费用语义，不作当前Q3结果
编程/runs/q3_20260912_032050/Q3_NOSTORAGE_REFERENCE/plan_versions.csv,编程,q3_old_run_evidence,OBSOLETE_Q3_SEMANTICS,25451691,2026-09-12T03:46:05+08:00,AFB0FAED7B0413B0839AC08248A6C4706F7ACE27DEAC918F4A33AF89A0027767,AUDIT_ONLY,旧时间/费用语义，不作当前Q3结果
编程/runs/q3_20260912_032050/Q3_NOSTORAGE_REFERENCE/prediction_metrics.csv,编程,q3_old_run_evidence,OBSOLETE_Q3_SEMANTICS,9111,2026-09-12T03:46:09+08:00,D34D8D5DB656C02F76B59D7262B681ED0583BD96264EC79C35B3A74D9108765F,AUDIT_ONLY,旧时间/费用语义，不作当前Q3结果
编程/runs/q3_20260912_032050/Q3_NOSTORAGE_REFERENCE/predictions_pv_by_issue.csv,编程,q3_old_run_evidence,OBSOLETE_Q3_SEMANTICS,18766962,2026-09-12T03:46:08+08:00,23C26AF47988EDE54A582E4930E739D9B56469F0B9E201CAA27A5F5CD2D50335,AUDIT_ONLY,旧时间/费用语义，不作当前Q3结果
编程/runs/q3_20260912_032050/Q3_NOSTORAGE_REFERENCE/result3_candidate.xlsx,编程,q3_old_run_evidence,OBSOLETE_Q3_SEMANTICS,854641,2026-09-12T03:46:17+08:00,4E0A840988FEF38782162C4716DD2C2553E5978CE3EC31DADF994B69E739342D,AUDIT_ONLY,旧时间/费用语义，不作当前Q3结果
编程/runs/q3_20260912_032050/Q3_NOSTORAGE_REFERENCE/run_manifest.json,编程,q3_old_run_evidence,OBSOLETE_Q3_SEMANTICS,3414,2026-09-12T03:46:18+08:00,31A1767491C0DAFED5DA9128E9CDCFA767A3F963434CC5265C728EF8BC89AA23,AUDIT_ONLY,旧时间/费用语义，不作当前Q3结果
编程/runs/q3_20260912_032050/Q3_NOSTORAGE_REFERENCE/solver.log,编程,q3_old_run_evidence,OBSOLETE_Q3_SEMANTICS,0,2026-09-12T03:46:18+08:00,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,AUDIT_ONLY,旧时间/费用语义，不作当前Q3结果
编程/runs/q3_20260912_032050/Q3_NOSTORAGE_REFERENCE/solver_updates.csv,编程,q3_old_run_evidence,OBSOLETE_Q3_SEMANTICS,189193,2026-09-12T03:46:05+08:00,902D43BE8747CA9CD0A5EB60D7BA73E459BAEFB0E976CA975100D458D5965DE1,AUDIT_ONLY,旧时间/费用语义，不作当前Q3结果
编程/runs/q3_20260912_032050/Q3_NOSTORAGE_REFERENCE/warnings_and_failures.log,编程,q3_old_run_evidence,OBSOLETE_Q3_SEMANTICS,259,2026-09-12T03:46:18+08:00,B554A09A8C7A2577A491E06B7D9D9D94CDD9BB062E7C719EB3D663524CC4E295,AUDIT_ONLY,旧时间/费用语义，不作当前Q3结果
编程/runs/q3_20260912_032050/Q3_ROLLING_4ISSUE/run_manifest.failure.json,编程,q3_old_run_evidence,OBSOLETE_Q3_SEMANTICS,440,2026-09-12T03:23:02+08:00,CD92925FB4A4940CCDC8A3998F98A6AC550BB1BF929757F6736B46E08D86C375,AUDIT_ONLY,旧时间/费用语义，不作当前Q3结果
编程/runs/q3_20260912_032050/Q3_ROLLING_4ISSUE/warnings_and_failures.log,编程,q3_old_run_evidence,OBSOLETE_Q3_SEMANTICS,1446,2026-09-12T03:23:02+08:00,D21D0D280D941B03590657A7A839BC23A788C392FCD7F8825EE26559B722C9E9,AUDIT_ONLY,旧时间/费用语义，不作当前Q3结果
编程/runs/q3_20260912_032050/Q3_ROLLING_4ISSUE_retry_socfix_indexed/assertions.json,编程,q3_old_run_evidence,OBSOLETE_Q3_SEMANTICS,851,2026-09-12T03:38:55+08:00,0D17F531425FE6F3CF49AE07F0FFD49F32331C1243C8B63322532F226D75F7CB,AUDIT_ONLY,旧时间/费用语义，不作当前Q3结果
编程/runs/q3_20260912_032050/Q3_ROLLING_4ISSUE_retry_socfix_indexed/config_snapshot.json,编程,q3_old_run_evidence,OBSOLETE_Q3_SEMANTICS,2439,2026-09-12T03:38:48+08:00,0860BFB2B7B5E823CB5B61964FE321E5828179E0BC9378AAD0FC7165C0C650E5,AUDIT_ONLY,旧时间/费用语义，不作当前Q3结果
编程/runs/q3_20260912_032050/Q3_ROLLING_4ISSUE_retry_socfix_indexed/daily_metrics.csv,编程,q3_old_run_evidence,OBSOLETE_Q3_SEMANTICS,86458,2026-09-12T03:38:55+08:00,975861E361C6F2090B63BB1B97EA94A482B6195C977B880CF4D539932EC7DA5C,AUDIT_ONLY,旧时间/费用语义，不作当前Q3结果
编程/runs/q3_20260912_032050/Q3_ROLLING_4ISSUE_retry_socfix_indexed/dispatch_timeseries.csv,编程,q3_old_run_evidence,OBSOLETE_Q3_SEMANTICS,13393198,2026-09-12T03:38:51+08:00,FBB36E5A71450FF012AEA055E83A800AE14945C4821EEADC15B487FF23E52027,AUDIT_ONLY,旧时间/费用语义，不作当前Q3结果
编程/runs/q3_20260912_032050/Q3_ROLLING_4ISSUE_retry_socfix_indexed/export_validation.json,编程,q3_old_run_evidence,OBSOLETE_Q3_SEMANTICS,2178,2026-09-12T03:39:02+08:00,F4DBFBA63A092567B467093679E51CAF8368F6807F525A91A78BCE1987D58C64,AUDIT_ONLY,旧时间/费用语义，不作当前Q3结果
编程/runs/q3_20260912_032050/Q3_ROLLING_4ISSUE_retry_socfix_indexed/forecast_alignment_audit.csv,编程,q3_old_run_evidence,OBSOLETE_Q3_SEMANTICS,40649,2026-09-12T03:38:55+08:00,4C9F34A081D916A6F88EF7A1AA724591617E2E3BCE04D66C5AE1EBA3440962A3,AUDIT_ONLY,旧时间/费用语义，不作当前Q3结果
编程/runs/q3_20260912_032050/Q3_ROLLING_4ISSUE_retry_socfix_indexed/human_feedback.md,编程,q3_old_run_evidence,OBSOLETE_Q3_SEMANTICS,790,2026-09-12T03:55:15+08:00,CDFAE137E640C48176C10D615B425BEF38CDA837154F711ED1EE1F2EB6629D1E,AUDIT_ONLY,旧时间/费用语义，不作当前Q3结果
编程/runs/q3_20260912_032050/Q3_ROLLING_4ISSUE_retry_socfix_indexed/metrics_summary.csv,编程,q3_old_run_evidence,OBSOLETE_Q3_SEMANTICS,2364,2026-09-12T03:38:53+08:00,4783712BE337E6106E45A4768ADFB7EFB540F0A78F23549157AC01AC2CBD98D5,AUDIT_ONLY,旧时间/费用语义，不作当前Q3结果
编程/runs/q3_20260912_032050/Q3_ROLLING_4ISSUE_retry_socfix_indexed/monthly_metrics.csv,编程,q3_old_run_evidence,OBSOLETE_Q3_SEMANTICS,3247,2026-09-12T03:38:55+08:00,6D19FE0487204924E85AE57106C1B701EACC2F853794CD75C96F162325263F3F,AUDIT_ONLY,旧时间/费用语义，不作当前Q3结果
编程/runs/q3_20260912_032050/Q3_ROLLING_4ISSUE_retry_socfix_indexed/plan_versions.csv,编程,q3_old_run_evidence,OBSOLETE_Q3_SEMANTICS,26495158,2026-09-12T03:38:50+08:00,1F7FFCAB921C25CB4FF630F5AD0AA14CA8C2559FCD4CC711FCB695DF8BCA0580,AUDIT_ONLY,旧时间/费用语义，不作当前Q3结果
编程/runs/q3_20260912_032050/Q3_ROLLING_4ISSUE_retry_socfix_indexed/prediction_metrics.csv,编程,q3_old_run_evidence,OBSOLETE_Q3_SEMANTICS,9111,2026-09-12T03:38:53+08:00,D34D8D5DB656C02F76B59D7262B681ED0583BD96264EC79C35B3A74D9108765F,AUDIT_ONLY,旧时间/费用语义，不作当前Q3结果
编程/runs/q3_20260912_032050/Q3_ROLLING_4ISSUE_retry_socfix_indexed/predictions_pv_by_issue.csv,编程,q3_old_run_evidence,OBSOLETE_Q3_SEMANTICS,18766962,2026-09-12T03:38:52+08:00,23C26AF47988EDE54A582E4930E739D9B56469F0B9E201CAA27A5F5CD2D50335,AUDIT_ONLY,旧时间/费用语义，不作当前Q3结果
编程/runs/q3_20260912_032050/Q3_ROLLING_4ISSUE_retry_socfix_indexed/result3_candidate.xlsx,编程,q3_old_run_evidence,OBSOLETE_Q3_SEMANTICS,793660,2026-09-12T03:39:01+08:00,DDC5F779293F44968D1CE280CB32DBBADCAEB147DFB63B88788F4AE5C9153711,AUDIT_ONLY,旧时间/费用语义，不作当前Q3结果
编程/runs/q3_20260912_032050/Q3_ROLLING_4ISSUE_retry_socfix_indexed/run_manifest.json,编程,q3_old_run_evidence,OBSOLETE_Q3_SEMANTICS,3503,2026-09-12T03:39:02+08:00,DADFB3F465A70C11A117EFD6CDB34488C889B8BFF5F1598B9B902B55396FD24E,AUDIT_ONLY,旧时间/费用语义，不作当前Q3结果
编程/runs/q3_20260912_032050/Q3_ROLLING_4ISSUE_retry_socfix_indexed/solver.log,编程,q3_old_run_evidence,OBSOLETE_Q3_SEMANTICS,0,2026-09-12T03:39:02+08:00,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,AUDIT_ONLY,旧时间/费用语义，不作当前Q3结果
编程/runs/q3_20260912_032050/Q3_ROLLING_4ISSUE_retry_socfix_indexed/solver_updates.csv,编程,q3_old_run_evidence,OBSOLETE_Q3_SEMANTICS,183995,2026-09-12T03:38:50+08:00,CE2EE1B3832FFB6B99A7A55097DD26B84A337FB7909232289ACAE47D71255E1A,AUDIT_ONLY,旧时间/费用语义，不作当前Q3结果
编程/runs/q3_20260912_032050/Q3_ROLLING_4ISSUE_retry_socfix_indexed/warnings_and_failures.log,编程,q3_old_run_evidence,OBSOLETE_Q3_SEMANTICS,259,2026-09-12T03:39:02+08:00,B554A09A8C7A2577A491E06B7D9D9D94CDD9BB062E7C719EB3D663524CC4E295,AUDIT_ONLY,旧时间/费用语义，不作当前Q3结果
编程/runs/q3_20260912_032050/REF_Q2_FROZEN/config_snapshot.json,编程,q3_old_run_evidence,OBSOLETE_Q3_SEMANTICS,2402,2026-09-12T03:21:19+08:00,D82029683469DBE1C7DA2C7C5805D1BF0A0D5EEEBBD833FFF695DFC433A989A7,AUDIT_ONLY,旧时间/费用语义，不作当前Q3结果
编程/runs/q3_20260912_032050/REF_Q2_FROZEN/human_feedback.md,编程,q3_old_run_evidence,OBSOLETE_Q3_SEMANTICS,287,2026-09-12T03:55:13+08:00,C9054031E0A268762330B82A0E4EE7EF856C141B9EDD775BC7CA50685A612D7D,AUDIT_ONLY,旧时间/费用语义，不作当前Q3结果
